index,ID,JOJ Approved,MOM Approved,Site Status,Name,Original Name,Author,Author URL,Mod URL,Style,Categories,Clothing,Light,Heavy,Gender,Themes,Modular,Multi-colored,Armor Tier,Body & Physics Support (JSON),Image URL,Thumbnail URL,Category Audit Note,Content
348,351,TRUE,TRUE,INCLUDE,Dilirogue,[Ellxe] Dilirogue,Ellxe,,https://www.nexusmods.com/skyrimspecialedition/mods/163298,Grounded,Light,FALSE,TRUE,FALSE,Female,Assassin; Thieves Guild,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/163298/163298-1765604250-657497727.jpg,https://staticdelivery.nexusmods.com/mods/1704/images/163298/163298-1765604250-657497727.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
239,241,TRUE,TRUE,INCLUDE,Elmlock Armor and Blade,Elmlock Armor and Blade (CBBE - HIMBO),Kreiste,https://www.nexusmods.com/skyrimspecialedition/users/5321695,https://www.nexusmods.com/skyrimspecialedition/mods/105930,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Military; Nature,FALSE,FALSE,L7 - Elven,"{""SMP"":""https://www.nexusmods.com/skyrimspecialedition/mods/115860"",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/105930/105930-1702248718-963333756.png,https://images.nexusmods.com/mod-images/1704/t/large/10/105930/105930-1702248718-963333756.png,Existing category tag; verify against description if additional armor types are available.,Standard
150,152,TRUE,TRUE,INCLUDE,Elle's Elven Assssin,Elven Assasin 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/128383,Grounded,Light,FALSE,TRUE,FALSE,Female,Assassin; Bosmer; Thalmor; Thieves Guild,TRUE,TRUE,L9 - Elven Gilded,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/128383/128383-1765614646-102597456.jpg,https://images.nexusmods.com/mod-images/1704/t/large/12/128383/128383-1765614646-102597456.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
253,256,TRUE,TRUE,INCLUDE,Obi's Elven Assassin,Elven Assassin,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/152714,Grounded,Light,FALSE,TRUE,FALSE,Female,Bosmer; Thalmor; Assassin,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/152714/152714-1750481868-882808777.jpg,https://staticdelivery.nexusmods.com/mods/1704/images/152714/152714-1750481868-882808777.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
188,190,TRUE,TRUE,INCLUDE,Elven Enforcer Armor,Elven Enforcer Armor,furexarot,https://www.nexusmods.com/skyrimspecialedition/users/120770913,https://www.nexusmods.com/skyrimspecialedition/mods/109638,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Military; Thalmor,FALSE,FALSE,L7 - Elven,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=464072&game_id=1704"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/128305"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/109638/109638-1705679558-1638641914.png,https://images.nexusmods.com/mod-images/1704/t/large/10/109638/109638-1705679558-1638641914.png,Existing category tag; verify against description if additional armor types are available.,Standard
151,153,TRUE,TRUE,INCLUDE,Elven Lake,Elven Lake 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/82865,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Bosmer; Nature,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/82865/82865-1765006009-1301633907.png,https://images.nexusmods.com/mod-images/1704/t/large/82/82865/82865-1765006009-1301633907.png,Existing category tag; verify against description if additional armor types are available.,NSFW
16,16,TRUE,TRUE,INCLUDE,Elven Sentry Armor,Elven Sentry Armor,AokiliMods,https://www.nexusmods.com/skyrimspecialedition/users/4747368,https://www.nexusmods.com/skyrimspecialedition/mods/146083,Fantastical,Light; Heavy,FALSE,FALSE,TRUE,Female,Dawnguard; Thalmor; Bosmer,TRUE,FALSE,H5 - Steel Plate,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/146083/146083-1743254633-775252246.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/14/146083/146083-1743254633-775252246.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
49,50,TRUE,TRUE,INCLUDE,Elvenia Armor,Elvenia Armor,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/142291,Fantastical,Light,FALSE,TRUE,FALSE,Female,Thalmor; Bosmer,TRUE,FALSE,L7 - Elven,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/142291/142291-1739987859-403149333.png,https://staticdelivery.nexusmods.com/mods/1704/images/142291/142291-1739987859-403149333.png,Existing category tag; verify against description if additional armor types are available.,NSFW
66,67,TRUE,TRUE,INCLUDE,Ember Skies,Ember Skies,DarkDukla,https://www.nexusmods.com/skyrimspecialedition/users/18292594,https://www.nexusmods.com/skyrimspecialedition/mods/137029,Grounded,Light,FALSE,TRUE,FALSE,Female,Assassin; Thieves Guild,TRUE,FALSE,L6 - Chitin,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/137029/137029-1734898200-1548922129.png,https://images.nexusmods.com/mod-images/1704/t/large/13/137029/137029-1734898200-1548922129.png,Existing category tag; verify against description if additional armor types are available.,Standard
208,210,TRUE,TRUE,INCLUDE,Endless Misery Bodysuit,Endless Misery Bodysuit,Grimlook33,https://www.nexusmods.com/skyrimspecialedition/users/12969605,https://www.nexusmods.com/skyrimspecialedition/mods/136947,Modern,Light,FALSE,TRUE,FALSE,Female,Daedra,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/136947/136947-1734824423-95183166.png,https://staticdelivery.nexusmods.com/mods/1704/images/136947/136947-1734824423-95183166.png,Existing category tag; verify against description if additional armor types are available.,NSFW
255,258,TRUE,TRUE,INCLUDE,Eve's Sunfire Armor,Obi Eve's Sunfire Armor 3BA BHUNP UBE,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/140366,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Military; Divine,FALSE,FALSE,H7 - Dragon Plate,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=589465&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/140366/140366-1738383244-1398581293.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/14/140366/140366-1738383244-1398581293.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
200,202,TRUE,TRUE,INCLUDE,Eyepatch and Eyewear Collection,Eyepatch and Eyewear Collection,ghouls0rules,https://www.nexusmods.com/skyrimspecialedition/users/1537468,https://www.nexusmods.com/skyrimspecialedition/mods/145242,Grounded,Accessories,FALSE,FALSE,FALSE,Male; Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/145242/145242-1742493003-1916829170.png,https://images.nexusmods.com/mod-images/1704/t/large/14/145242/145242-1742493003-1916829170.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
50,51,TRUE,TRUE,INCLUDE,Eyren Ambassador of Darkness,Eyren Ambassador of Darkness,contentcat,https://www.nexusmods.com/skyrimspecialedition/users/69093453,https://www.nexusmods.com/skyrimspecialedition/mods/114629,Fantastical,Light,FALSE,TRUE,FALSE,Female,Civilian,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/114629/114629-1710987687-809264845.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/11/114629/114629-1710987687-809264845.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
78,80,TRUE,TRUE,INCLUDE,Fairy Queen,COCO Fairy Queen - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/82260,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Royal; Divine,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/82260/82260-1673147544-765835273.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/82/82260/82260-1673147544-765835273.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
207,209,TRUE,TRUE,INCLUDE,Fashions of The Huntsmen,Fashions of The Huntsmen,GolinskiPRH,https://www.nexusmods.com/skyrimspecialedition/users/72664818,https://www.nexusmods.com/skyrimspecialedition/mods/75837,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Nature; Civilian,TRUE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=318823&game_id=1704&nmm=1"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=318820&game_id=1704&nmm=1"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/75837/75837-1664024221-2109843773.png,https://images.nexusmods.com/mod-images/1704/t/large/75/75837/75837-1664024221-2109843773.png,Existing category tag; verify against description if additional armor types are available.,Standard
152,154,TRUE,TRUE,INCLUDE,Fawnia,ELLE - Fawnia,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/160044,Grounded,Light,FALSE,TRUE,FALSE,Female,Nature; Beast,FALSE,TRUE,TRUE,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/160044/160044-1765614858-1106691834.jpg,https://images.nexusmods.com/mod-images/1704/t/large/16/160044/160044-1765614858-1106691834.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
230,232,TRUE,TRUE,INCLUDE,Fishnet Fashion,J3 Fishnet Fashion 3BA,J0suk3,https://www.nexusmods.com/skyrimspecialedition/users/85241943,https://www.nexusmods.com/skyrimspecialedition/mods/103069,Modern,Lingerie; Cloth,TRUE,FALSE,FALSE,Female,Volkihar Vampire Clan; Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/vJvDC4v.png,https://i.imgur.com/vJvDC4v.png,Existing category tag; verify against description if additional armor types are available.,NSFW
7,7,TRUE,TRUE,INCLUDE,Fleet Knight Set,Fleet Knight Set,ahzidaljun,https://www.nexusmods.com/skyrimspecialedition/users/19496809,https://www.nexusmods.com/skyrimspecialedition/mods/95009,Grounded,Heavy,FALSE,FALSE,TRUE,Female,Military; Divine; Royal,TRUE,TRUE,H5 - Steel Plate,"{""SMP"":""https://www.nexusmods.com/skyrimspecialedition/mods/96944"",""3BA"":""PREBUILT"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/108920"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":""https://www.nexusmods.com/skyrimspecialedition/mods/119821"",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/95009/95009-1688585858-614770894.png,https://staticdelivery.nexusmods.com/mods/1704/images/95009/95009-1688585858-614770894.png,Existing category tag; verify against description if additional armor types are available.,NSFW
267,270,TRUE,TRUE,INCLUDE,Forest Attire,Obi's Forest Attire 3BA SMP,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/106459,Grounded,Light,FALSE,TRUE,FALSE,Female,Bosmer; Nature,FALSE,FALSE,L2 - Fur,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/106459/106459-1702288794-2096361284.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/106459/106459-1702288794-2096361284.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
79,81,TRUE,TRUE,INCLUDE,Forgotten Princess,Forgotten Princess - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/109153,Fantastical,Light,TRUE,FALSE,FALSE,Female,Royal; Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/109153/109153-1705190585-599741988.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/10/109153/109153-1705190585-599741988.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
80,82,TRUE,TRUE,INCLUDE,Fortuna's Favor,Daymarr Fortuna's Favor - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/149329,Fantastical,Light,FALSE,FALSE,TRUE,Female,Civilian; Military,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/149329/149329-1746505304-504487490.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/14/149329/149329-1746505304-504487490.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
27,27,TRUE,TRUE,INCLUDE,Frostwarden Regalia,Ashtoreth Frostwarden Regalia,AshtorethH,https://www.nexusmods.com/skyrimspecialedition/users/108345998,https://www.nexusmods.com/skyrimspecialedition/mods/138426,Grounded,Cloth,TRUE,FALSE,FALSE,Female,College of Winterhold; Stormcloaks; Nord,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/138426/138426-1736295108-1010634994.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/13/138426/138426-1736295108-1010634994.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
191,193,TRUE,TRUE,INCLUDE,Fur-lined Steel Armor,Fur-lined Steel Armor,furexarot,https://www.nexusmods.com/skyrimspecialedition/users/120770913,https://www.nexusmods.com/skyrimspecialedition/mods/106305,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Military,FALSE,FALSE,H5 - Steel Plate,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=449855&game_id=1704"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=450298&game_id=1704"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/106305/106305-1702038316-975213030.png,https://images.nexusmods.com/mod-images/1704/t/large/10/106305/106305-1702038316-975213030.png,Existing category tag; verify against description if additional armor types are available.,Standard
67,68,TRUE,TRUE,INCLUDE,FVO Cloth,FVO Cloth,DarkDukla,https://www.nexusmods.com/skyrimspecialedition/users/18292594,https://www.nexusmods.com/skyrimspecialedition/mods/107200,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian,FALSE,FALSE,L2 - Fur,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.ibb.co/TMzWLKJd/FVO-Versions.png,https://i.ibb.co/TMzWLKJd/FVO-Versions.png,Existing category tag; verify against description if additional armor types are available.,Standard
289,292,TRUE,TRUE,INCLUDE,Garment of the Goliath SE,Garment of the Goliath SE - 3BA BHUNP - SMP,OperatorCactus,https://www.nexusmods.com/skyrimspecialedition/users/7142304,https://www.nexusmods.com/skyrimspecialedition/mods/126013,Grounded,Heavy,FALSE,FALSE,TRUE,Male; Female,Thalmor; Military; Regal,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=529145&game_id=1704"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/126857"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/126013/126013-1722787215-1098961728.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/12/126013/126013-1722787215-1098961728.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
268,271,TRUE,TRUE,INCLUDE,Ghoul Armor,Obi's Ghoul Armor CBBE 3BA 2K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/88090,Grounded,Heavy,FALSE,FALSE,TRUE,Female,Volkihar Vampire Clan; Dark Brotherhood; Cultists,FALSE,FALSE,H2 - Bone Mold,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=373629&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/88090/88090-1680206489-2000566391.png,https://staticdelivery.nexusmods.com/mods/1704/images/88090/88090-1680206489-2000566391.png,Existing category tag; verify against description if additional armor types are available.,NSFW
